,Open Time,open,high,low,close,Close Time,DIF,DEA,MACD,EMA,RSI,BBL_70_1.3,BBM_70_1.3,BBU_70_1.3,BBB_70_1.3,BBP_70_1.3
440,2023-04-29 08:00:00,29311.69,29448.88,29031.0,29230.45,2023-04-30 07:59:59.999000064,236.16,292.97,-56.81,26654.42,56.44,22709.36,26383.51,30057.66,27.85,0.9
441,2023-04-30 08:00:00,29230.45,29969.39,29079.59,29233.21,2023-05-01 07:59:59.999000064,254.57,285.29,-30.72,26726.99,55.65,22759.53,26449.2,30138.88,27.9,0.88
442,2023-05-01 08:00:00,29233.2,29337.34,27666.95,28068.26,2023-05-02 07:59:59.999000064,173.16,262.87,-89.71,26797.59,55.67,22821.7,26520.07,30218.44,27.89,0.87
443,2023-05-02 08:00:00,28068.26,28879.88,27872.0,28669.86,2023-05-03 07:59:59.999000064,155.4,241.37,-85.98,26833.38,44.92,22869.59,26566.13,30262.67,27.83,0.7
444,2023-05-03 08:00:00,28669.85,29266.66,28113.69,29026.16,2023-05-04 07:59:59.999000064,168.13,226.72,-58.59,26885.11,50.33,22930.86,26626.41,30321.95,27.76,0.78
445,2023-05-04 08:00:00,29026.16,29379.83,28663.64,28838.16,2023-05-05 07:59:59.999000064,161.2,213.62,-52.42,26945.42,53.29,23001.86,26695.6,30389.35,27.67,0.82
446,2023-05-05 08:00:00,28838.16,29677.0,28800.0,29505.61,2023-05-06 07:59:59.999000064,207.17,212.33,-5.16,26998.74,51.52,23082.77,26765.58,30448.38,27.52,0.78
447,2023-05-06 08:00:00,29505.6,29820.0,28300.0,28848.2,2023-05-07 07:59:59.999000064,188.38,207.54,-19.16,27069.35,57.04,23192.44,26855.88,30519.33,27.28,0.86
448,2023-05-07 08:00:00,28848.19,29138.29,28395.23,28430.1,2023-05-08 07:59:59.999000064,138.16,193.66,-55.5,27119.46,50.82,23307.42,26937.18,30566.95,26.95,0.76
449,2023-05-08 08:00:00,28430.09,28631.01,27262.0,27668.79,2023-05-09 07:59:59.999000064,36.51,162.23,-125.72,27156.38,47.25,23408.97,27006.83,30604.69,26.64,0.7
450,2023-05-09 08:00:00,27668.8,27818.0,27353.0,27628.27,2023-05-10 07:59:59.999000064,-46.77,120.43,-167.21,27170.82,41.46,23509.69,27066.5,30623.31,26.28,0.58
451,2023-05-10 08:00:00,27628.28,28331.42,26777.0,27598.75,2023-05-11 07:59:59.999000064,-113.85,73.58,-187.43,27183.7,41.17,23626.36,27130.59,30634.83,25.83,0.57
452,2023-05-11 08:00:00,27598.74,27630.14,26702.05,26968.62,2023-05-12 07:59:59.999000064,-215.37,15.79,-231.16,27195.39,40.94,23725.56,27187.29,30649.03,25.47,0.56
453,2023-05-12 08:00:00,26968.61,27091.12,25811.46,26795.01,2023-05-13 07:59:59.999000064,-306.31,-48.63,-257.68,27189.01,36.23,23824.7,27237.34,30649.98,25.06,0.46
454,2023-05-13 08:00:00,26795.01,27045.45,26692.03,26775.28,2023-05-14 07:59:59.999000064,-375.64,-114.03,-261.6,27177.91,35.02,23973.86,27300.78,30627.69,24.37,0.42
455,2023-05-14 08:00:00,26775.27,27200.0,26560.53,26917.62,2023-05-15 07:59:59.999000064,-414.32,-174.09,-240.23,27166.57,34.87,24127.43,27364.05,30600.66,23.66,0.41
456,2023-05-15 08:00:00,26917.61,27663.59,26726.0,27162.14,2023-05-16 07:59:59.999000064,-420.4,-223.35,-197.05,27159.55,36.92,24283.97,27428.15,30572.33,22.93,0.42
457,2023-05-16 08:00:00,27162.15,27296.89,26852.11,27033.84,2023-05-17 07:59:59.999000064,-430.6,-264.8,-165.8,27159.63,40.43,24451.1,27496.05,30540.99,22.15,0.45
458,2023-05-17 08:00:00,27033.85,27500.0,26544.71,27405.61,2023-05-18 07:59:59.999000064,-404.04,-292.65,-111.39,27156.08,39.18,24634.04,27565.12,30496.21,21.27,0.41
459,2023-05-18 08:00:00,27405.62,27485.33,26361.2,26821.28,2023-05-19 07:59:59.999000064,-425.23,-319.17,-106.06,27163.11,44.59,24862.44,27646.57,30430.7,20.14,0.46
460,2023-05-19 08:00:00,26821.28,27183.6,26630.0,26880.26,2023-05-20 07:59:59.999000064,-432.28,-341.79,-90.5,27153.48,38.69,25194.76,27738.84,30282.93,18.34,0.32
461,2023-05-20 08:00:00,26880.26,27150.0,26825.11,27102.43,2023-05-21 07:59:59.999000064,-415.16,-356.46,-58.7,27145.79,39.57,25580.12,27834.98,30089.84,16.2,0.29
462,2023-05-21 08:00:00,27102.42,27277.55,26666.03,26747.78,2023-05-22 07:59:59.999000064,-425.31,-370.23,-55.07,27144.56,42.94,25988.94,27929.93,29870.93,13.9,0.29
463,2023-05-22 08:00:00,26747.78,27099.89,26538.21,26849.27,2023-05-23 07:59:59.999000064,-420.31,-380.25,-40.06,27133.39,39.14,26282.01,27997.79,29713.56,12.26,0.14
464,2023-05-23 08:00:00,26849.28,27495.83,26798.11,27219.61,2023-05-24 07:59:59.999000064,-382.07,-380.61,-1.45,27125.38,40.78,26421.75,28036.89,29652.02,11.52,0.13
465,2023-05-24 08:00:00,27219.61,27219.61,26080.5,26329.01,2023-05-25 07:59:59.999000064,-418.79,-388.25,-30.54,27128.04,46.5,26540.68,28073.3,29605.93,10.92,0.22
466,2023-05-25 08:00:00,26329.0,26631.98,25871.89,26473.79,2023-05-26 07:59:59.999000064,-431.24,-396.85,-34.4,27105.53,37.1,26662.15,28102.49,29542.84,10.25,-0.12
467,2023-05-26 08:00:00,26473.8,26932.16,26327.24,26705.92,2023-05-27 07:59:59.999000064,-417.57,-400.99,-16.58,27087.74,39.27,26743.23,28123.56,29503.9,9.82,-0.1
468,2023-05-27 08:00:00,26705.93,26895.0,26551.0,26854.27,2023-05-28 07:59:59.999000064,-390.26,-398.84,8.58,27076.98,42.74,26720.57,28113.72,29506.87,9.91,-0.01
469,2023-05-28 08:00:00,26854.28,28261.32,26764.36,28065.0,2023-05-29 07:59:59.999000064,-267.84,-372.64,104.81,27070.71,44.93,26718.67,28112.96,29507.24,9.92,0.05
470,2023-05-29 08:00:00,28065.01,28447.14,27524.6,27736.4,2023-05-30 07:59:59.999000064,-195.08,-337.13,142.05,27098.72,58.93,26720.14,28114.28,29508.41,9.92,0.48
471,2023-05-30 08:00:00,27736.39,28038.59,27554.0,27694.4,2023-05-31 07:59:59.999000064,-139.2,-297.55,158.34,27116.68,54.81,26720.55,28114.55,29508.56,9.92,0.36
472,2023-05-31 08:00:00,27694.39,27835.51,26839.01,27210.35,2023-06-01 07:59:59.999000064,-132.46,-264.53,132.07,27132.95,54.28,26713.14,28108.65,29504.16,9.93,0.35
473,2023-06-01 08:00:00,27210.36,27350.0,26605.05,26817.93,2023-06-02 07:59:59.999000064,-156.96,-243.01,86.05,27135.13,48.4,26711.94,28108.07,29504.19,9.93,0.18
474,2023-06-02 08:00:00,26817.93,27300.0,26505.0,27242.59,2023-06-03 07:59:59.999000064,-140.5,-222.51,82.01,27126.2,44.16,26677.08,28086.96,29496.84,10.04,0.05
475,2023-06-03 08:00:00,27242.59,27333.29,26914.93,27069.22,2023-06-04 07:59:59.999000064,-139.83,-205.97,66.15,27129.48,49.39,26671.38,28083.93,29496.48,10.06,0.2
476,2023-06-04 08:00:00,27069.22,27455.02,26951.0,27115.21,2023-06-05 07:59:59.999000064,-134.04,-191.59,57.55,27127.78,47.41,26660.28,28078.31,29496.33,10.1,0.14
477,2023-06-05 08:00:00,27115.2,27129.33,25388.0,25728.2,2023-06-06 07:59:59.999000064,-238.62,-200.99,-37.63,27127.42,48.01,26640.42,28066.12,29491.83,10.16,0.17
478,2023-06-06 08:00:00,25728.2,27355.33,25351.02,27230.08,2023-06-07 07:59:59.999000064,-198.03,-200.4,2.37,27088.01,34.88,26582.43,28046.17,29509.91,10.44,-0.29
479,2023-06-07 08:00:00,27230.07,27391.77,26125.01,26339.34,2023-06-08 07:59:59.999000064,-235.03,-207.33,-27.7,27092.01,50.78,26581.58,28045.73,29509.88,10.44,0.22
480,2023-06-08 08:00:00,26339.34,26810.0,26210.0,26498.61,2023-06-09 07:59:59.999000064,-248.64,-215.59,-33.05,27070.81,43.85,26530.27,28017.02,29503.77,10.61,-0.06
481,2023-06-09 08:00:00,26498.62,26783.33,26269.91,26477.81,2023-06-10 07:59:59.999000064,-258.12,-224.1,-34.02,27054.69,45.31,26490.08,27995.17,29500.25,10.75,0.0
482,2023-06-10 08:00:00,26477.8,26533.87,25358.0,25841.21,2023-06-11 07:59:59.999000064,-313.39,-241.95,-71.44,27038.44,45.14,26445.54,27966.77,29488.01,10.88,0.01
483,2023-06-11 08:00:00,25841.22,26206.88,25634.7,25925.55,2023-06-12 07:59:59.999000064,-346.4,-262.84,-83.55,27004.72,40.2,26375.38,27929.47,29483.56,11.13,-0.17
484,2023-06-12 08:00:00,25925.54,26106.48,25602.11,25905.19,2023-06-13 07:59:59.999000064,-369.93,-284.26,-85.67,26974.32,41.13,26313.4,27897.38,29481.35,11.36,-0.12
485,2023-06-13 08:00:00,25905.2,26433.21,25712.57,25934.25,2023-06-14 07:59:59.999000064,-381.84,-303.78,-78.06,26944.2,40.97,26256.82,27870.31,29483.79,11.58,-0.11
486,2023-06-14 08:00:00,25934.24,26098.0,24820.56,25128.6,2023-06-15 07:59:59.999000064,-451.08,-333.24,-117.84,26915.75,41.34,26198.31,27838.43,29478.56,11.78,-0.08
487,2023-06-15 08:00:00,25128.6,25759.01,24800.0,25598.49,2023-06-16 07:59:59.999000064,-462.71,-359.13,-103.58,26865.41,34.71,26103.4,27794.98,29486.57,12.17,-0.29
488,2023-06-16 08:00:00,25598.49,26518.0,25175.56,26345.0,2023-06-17 07:59:59.999000064,-406.99,-368.7,-38.29,26829.72,40.75,26035.52,27760.19,29484.87,12.43,-0.13
489,2023-06-17 08:00:00,26345.01,26839.99,26181.0,26516.99,2023-06-18 07:59:59.999000064,-344.98,-363.96,18.98,26816.07,48.95,25999.64,27737.89,29476.14,12.53,0.1
490,2023-06-18 08:00:00,26516.99,26700.0,26255.85,26339.97,2023-06-19 07:59:59.999000064,-306.59,-352.49,45.89,26807.64,50.66,25969.49,27717.58,29465.67,12.61,0.16
491,2023-06-19 08:00:00,26339.98,27068.09,26256.61,26844.35,2023-06-20 07:59:59.999000064,-232.78,-328.54,95.76,26794.47,48.82,25931.0,27689.24,29447.48,12.7,0.12
492,2023-06-20 08:00:00,26844.35,28402.74,26652.0,28307.99,2023-06-21 07:59:59.999000064,-55.54,-273.94,218.4,26795.87,54.02,25913.16,27649.34,29385.53,12.56,0.27
493,2023-06-21 08:00:00,28308.0,30800.0,28257.99,29993.89,2023-06-22 07:59:59.999000064,218.44,-175.47,393.91,26838.47,65.2,25929.25,27622.31,29315.37,12.26,0.7
494,2023-06-22 08:00:00,29993.89,30500.0,29525.61,29884.92,2023-06-23 07:59:59.999000064,421.91,-55.99,477.91,26927.35,73.35,25927.27,27623.82,29320.37,12.28,1.2
495,2023-06-23 08:00:00,29884.92,31431.94,29800.0,30688.5,2023-06-24 07:59:59.999000064,640.63,83.33,557.3,27010.67,72.16,25937.83,27616.84,29295.84,12.16,1.18
496,2023-06-24 08:00:00,30688.51,30800.0,30250.0,30527.43,2023-06-25 07:59:59.999000064,791.84,225.03,566.8,27114.27,75.37,25931.6,27620.0,29308.41,12.23,1.41
497,2023-06-25 08:00:00,30527.44,31046.01,30277.49,30462.66,2023-06-26 07:59:59.999000064,896.11,359.25,536.86,27210.41,73.52,25925.67,27623.32,29320.97,12.29,1.36
498,2023-06-26 08:00:00,30462.67,30666.0,29930.0,30267.99,2023-06-27 07:59:59.999000064,952.07,477.81,474.26,27302.03,72.73,25921.74,27625.58,29329.42,12.34,1.33
499,2023-06-27 08:00:00,30267.99,30786.99,30226.17,30634.02,2023-06-28 07:59:59.999000064,1014.26,585.1,429.16,27385.57,70.27,25907.59,27637.55,29367.51,12.52,1.26
